commit_hash,full_hash,short_hash,author_date,committer_date,subject,body,type,scope,description,breaking,breaking_footers,body_subject_aliases,conventional_parse_status,changed_files,changed_file_count,additions,deletions,code_line_count,test_line_count,docs_line_count,plan_line_count,transcript_line_count,fixture_line_count,fixture_or_binary_change,linked_plan_ids,linked_transcript_ids,parent_theme_ids,theme_coverage_state,total_code_lines_changed,total_test_lines_changed,total_documentation_lines_changed,total_plan_lines,total_transcript_lines,total_visible_conversation_elapsed_seconds,total_assistant_processing_seconds,total_user_response_seconds,back_and_forth_count,allocated_turn_count,unavailable_timing_count,difficulty_inputs,difficulty_score,difficulty_label,difficulty_weight_coverage,confidence_score,warning_count,first_evidence_date,last_evidence_date,link_confidence,link_evidence
7c15f6097d77ab2db98c6795b04474308f770536,7c15f6097d77ab2db98c6795b04474308f770536,7c15f60,2026-05-02T22:22:36-07:00,2026-05-02T22:22:36-07:00,feat(applescript): expose scriptable window properties,"- add point and rectangle record types for window position and bounds
- add window class terminology and make editor window inherit window properties
- back window getters and setters with live NSWindow state
- support editor window lookup by numeric window id
- add unit and UI coverage for window terminology and record field access

docs(transcript): add transcript for AppleScript support work",feat,applescript,expose scriptable window properties,False,[],"[""docs(transcript): add transcript for AppleScript support work""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-02-2-26-AddAppleScriptSupport.md; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,6,879,8,537,177,0,0,173,0,False,"[""26""]","[""transcript-2026-05-02-2-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""tags""]",assigned,537.0,177.0,0.0,0.0,173.0,11065.0,1155.0,9910.0,2.0,4.0,0,"{""assistant_processing_time"": 1155.0, ""back_and_forth_count"": 2.0, ""code_lines"": 537.0, ""elapsed_time"": 11065.0, ""plan_lines"": 0.0, ""transcript_lines"": 173.0}",72.74,High,1.0,1.0,0,2026-05-02,2026-05-02,1.00,one-commit analytical invariant
d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,d928e3b,2026-05-03T01:54:10-07:00,2026-05-03T01:54:10-07:00,feat(applescript): add settings window scripting support,"- add settings window class and singleton application element to SwiftTag.sdef
- add open settings window command with application command routing
- register SwiftUI settings window for AppleScript window properties
- expose application windows, settings windows, and editor windows in scripting tests
- add UI coverage for window enumeration and singleton settings window command

docs(transcript): add implementation transcript",feat,applescript,add settings window scripting support,False,[],"[""docs(transcript): add implementation transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-03-1-26-AddAppleScriptSupport.md; SwiftTag/Features/Settings/SettingsView.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,8,876,1,531,163,0,0,183,0,False,"[""26""]","[""transcript-2026-05-03-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""settings"", ""tags""]",assigned,531.0,163.0,0.0,0.0,183.0,6956.0,1673.0,5283.0,3.0,6.0,0,"{""assistant_processing_time"": 1673.0, ""back_and_forth_count"": 3.0, ""code_lines"": 531.0, ""elapsed_time"": 6956.0, ""plan_lines"": 0.0, ""transcript_lines"": 183.0}",73.49,High,1.0,1.0,0,2026-05-03,2026-05-03,1.00,one-commit analytical invariant
3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,3fd6771,2026-05-03T15:38:50-07:00,2026-05-03T15:38:50-07:00,feat(applescript): add locked track support to scripting commands,"- add optional with lock parameter to add command and default omitted values to false
- expose writable locked property on track objects through SwiftTag AppleScript bridge
- route add and lock updates through editor session handlers and existing track lock state
- add unit and UI AppleScript coverage for locked adds and track lock property reads/writes

docs(transcript): add scripting track lock implementation transcript",feat,applescript,add locked track support to scripting commands,False,[],"[""docs(transcript): add scripting track lock implementation transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-03-2-26-AddAppleScriptSupport.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,8,596,12,210,288,0,0,110,0,False,"[""26""]","[""transcript-2026-05-03-2-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""save"", ""swifttag-document"", ""tags""]",assigned,210.0,288.0,0.0,0.0,110.0,1845.0,1029.0,816.0,2.0,4.0,0,"{""assistant_processing_time"": 1029.0, ""back_and_forth_count"": 2.0, ""code_lines"": 210.0, ""elapsed_time"": 1845.0, ""plan_lines"": 0.0, ""transcript_lines"": 110.0}",59.95,High,1.0,1.0,0,2026-05-03,2026-05-03,1.00,one-commit analytical invariant
2e24923ec49954fa4d4b17f56f3d26c10265a51b,2e24923ec49954fa4d4b17f56f3d26c10265a51b,2e24923,2026-05-03T22:14:01-07:00,2026-05-03T22:14:01-07:00,fix(applescript): support track file comparisons,"- add scriptable file URL wrapper with file descriptors and scripting equality
- normalize file URL, file descriptor, and path string values for comparisons
- expose track file values through the wrapper while keeping Swift URL access
- add unit and UI coverage for track file whose specifiers",fix,applescript,support track file comparisons,False,[],[],parsed,SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,4,223,1,105,119,0,0,0,0,False,"[""26""]","[""transcript-2026-05-04-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""tags""]",assigned,105.0,119.0,0.0,0.0,103.32608695652173,6756.0,1556.0,5200.0,1.0,2.0,0,"{""assistant_processing_time"": 1556.0, ""back_and_forth_count"": 1.0, ""code_lines"": 105.0, ""elapsed_time"": 6756.0, ""plan_lines"": 0.0, ""transcript_lines"": 103.32608695652173}",59.78,High,1.0,1.0,0,2026-05-03,2026-05-03,1.00,one-commit analytical invariant
43b64835145b64f3346d6298de67754019b36df8,43b64835145b64f3346d6298de67754019b36df8,43b6483,2026-05-04T00:47:08-07:00,2026-05-04T00:47:08-07:00,feat(applescript): support deleting tracks from editor windows,"- route track deletes through session bridge, view model, and script wrappers
- enable delete on track elements and editor window track collections in scripting definitions
- add unit and UI coverage for nested, bulk, and whose-based track deletion

fix(tag-editor): keep disabled placeholders visible without track selection

- show placeholder text for disabled date and misc tag value fields with empty selection
- dim disabled description editors in core tags view

docs(transcript): add plan 26 applescript session transcript",feat,applescript,support deleting tracks from editor windows,False,[],"[""fix(tag-editor): keep disabled placeholders visible without track selection"", ""docs(transcript): add plan 26 applescript session transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-04-1-26-AddAppleScriptSupport.md; SwiftTag/ContentView.swift; SwiftTag/Features/TagEditor/TagEditorCoreTagsView.swift; SwiftTag/Features/TagEditor/TagEditorMiscTagsView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,10,607,15,274,154,0,0,194,0,False,"[""26""]","[""transcript-2026-05-04-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""swifttag-document"", ""tags""]",assigned,274.0,154.0,0.0,0.0,90.67391304347827,1495.0,1495.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 1495.0, ""back_and_forth_count"": 1.0, ""code_lines"": 274.0, ""elapsed_time"": 1495.0, ""plan_lines"": 0.0, ""transcript_lines"": 90.67391304347827}",60.91,High,1.0,1.0,0,2026-05-04,2026-05-04,1.00,one-commit analytical invariant
380be212ade022a481997efbb4051584360a9b92,380be212ade022a481997efbb4051584360a9b92,380be21,2026-05-07T01:56:48-07:00,2026-05-07T01:56:48-07:00,fix(applescript): return missing value for unavailable picture metrics,"- add missing value descriptors for unavailable picture width, height, color depth, and colors
- allow picture metric terminology to return integer or missing value
- use standard width and height terminology codes
- avoid color record plural collision with picture colors property
- cover missing picture metadata and picture metric reads in unit and UI tests

feat(applescript)!: expose conductor and nullable track terminology

- add conductor track property mapped to CONDUCTOR tags
- declare editable track tag properties with missing value variants in SDEF
- rename track date terminology to release date",fix,applescript,return missing value for unavailable picture metrics,False,[],"[""feat(applescript)!: expose conductor and nullable track terminology""]",parsed,SwiftTag/Features/TagEditor/TagEditorMiscTagsView.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITests.swift,5,300,53,251,102,0,0,0,0,False,[],[],"[""applescript"", ""picture"", ""tags""]",assigned,251.0,102.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 251.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",23.22,Low,0.7,1.0,0,2026-05-07,2026-05-07,1.00,one-commit analytical invariant
fc120558109cc0d36c1bee5ae25bce69d4702311,fc120558109cc0d36c1bee5ae25bce69d4702311,fc12055,2026-05-07T16:47:16-07:00,2026-05-07T16:47:16-07:00,feat(applescript): expose picture identity properties,"- add id and pool id properties to AppleScript picture objects and terminology
- wire album art identities through session bridge for unique ID and whose picture lookups
- add unit and UI coverage for identity metadata and AppleScript picture filtering",feat,applescript,expose picture identity properties,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,7,324,3,143,184,0,0,0,0,False,"[""26""]","[""transcript-2026-05-07-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""swifttag-document"", ""tags""]",assigned,143.0,184.0,0.0,0.0,72.74509803921569,177648.0,549.0,177099.0,1.0,2.0,0,"{""assistant_processing_time"": 549.0, ""back_and_forth_count"": 1.0, ""code_lines"": 143.0, ""elapsed_time"": 177648.0, ""plan_lines"": 0.0, ""transcript_lines"": 72.74509803921569}",64.25,High,1.0,1.0,0,2026-05-07,2026-05-07,1.00,one-commit analytical invariant
25fde2c3d0c01acd97eb967b5903f6336c57b6ae,25fde2c3d0c01acd97eb967b5903f6336c57b6ae,25fde2c,2026-05-09T17:31:42-07:00,2026-05-09T17:31:42-07:00,fix(applescript): preserve picture IDs after deleting same-type pictures,"- remove only the deleted album art reference instead of discarding all track picture state
- resolve attached script pictures through captured stable IDs after index shifts
- add unit and UI AppleScript coverage for same-type picture deletion",fix,applescript,preserve picture IDs after deleting same-type pictures,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,7,362,19,131,250,0,0,0,0,False,"[""26""]","[""transcript-2026-05-07-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""tags""]",assigned,131.0,250.0,0.0,0.0,60.274509803921575,31139.0,694.0,30445.0,1.0,2.0,0,"{""assistant_processing_time"": 694.0, ""back_and_forth_count"": 1.0, ""code_lines"": 131.0, ""elapsed_time"": 31139.0, ""plan_lines"": 0.0, ""transcript_lines"": 60.274509803921575}",61.18,High,1.0,1.0,0,2026-05-09,2026-05-09,1.00,one-commit analytical invariant
94c83a7fe23cb17431994dd0f02d5f38c321630b,94c83a7fe23cb17431994dd0f02d5f38c321630b,94c83a7,2026-05-10T01:27:42-07:00,2026-05-10T01:27:42-07:00,fix(applescript): close settings window from AppleScript,"- add settings window close command mapping in scripting definition
- route settings window close handling through NSWindow.performClose(_:)
- cover command registration, no-live-window behavior, and UI AppleScript close flow",fix,applescript,close settings window from AppleScript,False,[],[],parsed,SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,5,140,1,25,116,0,0,0,0,False,"[""26""]","[""transcript-2026-05-07-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""settings"", ""tags""]",assigned,25.0,116.0,0.0,0.0,60.274509803921575,3494.0,399.0,3095.0,1.0,2.0,0,"{""assistant_processing_time"": 399.0, ""back_and_forth_count"": 1.0, ""code_lines"": 25.0, ""elapsed_time"": 3494.0, ""plan_lines"": 0.0, ""transcript_lines"": 60.274509803921575}",46.56,Moderate,1.0,1.0,0,2026-05-10,2026-05-10,1.00,one-commit analytical invariant
77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,77e0dc1,2026-05-10T11:37:38-07:00,2026-05-10T11:37:38-07:00,fix(applescript): return integer window coordinate records,"- round point and rectangle values before exposing window position and bounds
- update window property tests to assert integer coordinate records
- add UI coverage for inline x of (get position) record access

docs(transcripts): add AppleScript support session transcript",fix,applescript,return integer window coordinate records,False,[],"[""docs(transcripts): add AppleScript support session transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-07-1-26-AddAppleScriptSupport.md; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,5,330,18,24,59,0,0,265,0,False,"[""26""]","[""transcript-2026-05-07-1-26-AddAppleScriptSupport""]","[""applescript"", ""picture"", ""swifttag-document"", ""tags""]",assigned,24.0,59.0,0.0,0.0,71.70588235294119,1049.0,1049.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 1049.0, ""back_and_forth_count"": 1.0, ""code_lines"": 24.0, ""elapsed_time"": 1049.0, ""plan_lines"": 0.0, ""transcript_lines"": 71.70588235294119}",45.7,Moderate,1.0,1.0,0,2026-05-10,2026-05-10,1.00,one-commit analytical invariant
f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,f199069,2026-05-10T15:03:07-07:00,2026-05-10T15:03:07-07:00,feat(applescript): expose editor window modified state,"- add read-only modified property to editor window sdef and script wrapper
- compute editor modified from tag or picture edits, separate from document changes
- use editor modified state before saving FLAC files on close saving yes
- add unit and UI coverage for modified terminology and state transitions",feat,applescript,expose editor window modified state,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,6,198,1,29,170,0,0,0,0,False,"[""26""]","[""transcript-2026-05-10-1-26-AddAppleScriptSupport""]","[""applescript"", ""diff"", ""picture"", ""save"", ""swifttag-document"", ""tags""]",assigned,29.0,170.0,0.0,0.0,59.2093023255814,11332.0,380.0,10952.0,1.0,2.0,0,"{""assistant_processing_time"": 380.0, ""back_and_forth_count"": 1.0, ""code_lines"": 29.0, ""elapsed_time"": 11332.0, ""plan_lines"": 0.0, ""transcript_lines"": 59.2093023255814}",50.31,High,1.0,1.0,0,2026-05-10,2026-05-10,1.00,one-commit analytical invariant
82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,82db5cd,2026-05-10T22:24:07-07:00,2026-05-10T22:24:07-07:00,feat(applescript): expose track modified state,"- add read-only track.modified scripting property backed by editor diff state
- cover SDEF metadata, bridge routing, and UI AppleScript modified-state flow",feat,applescript,expose track modified state,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,6,159,0,36,123,0,0,0,0,False,"[""26""]","[""transcript-2026-05-10-1-26-AddAppleScriptSupport""]","[""applescript"", ""diff"", ""picture"", ""tags""]",assigned,36.0,123.0,0.0,0.0,60.248062015503876,35569.0,409.0,35160.0,1.0,2.0,0,"{""assistant_processing_time"": 409.0, ""back_and_forth_count"": 1.0, ""code_lines"": 36.0, ""elapsed_time"": 35569.0, ""plan_lines"": 0.0, ""transcript_lines"": 60.248062015503876}",54.06,High,1.0,1.0,0,2026-05-10,2026-05-10,1.00,one-commit analytical invariant
2976159836a41160b0a462b26c952968c19a7923,2976159836a41160b0a462b26c952968c19a7923,2976159,2026-05-11T01:53:25-07:00,2026-05-11T01:53:25-07:00,fix(applescript): refresh album-art state after picture imports,"- refresh album-art context from track records after AppleScript picture mutations
- resolve script picture identity from track record order and matching picture data
- add UI regression for Base64 picture restore updating track status icon
- add unit coverage for record-order picture identity

docs(transcripts): add AppleScript support conversation transcript",fix,applescript,refresh album-art state after picture imports,False,[],"[""docs(transcripts): add AppleScript support conversation transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-10-1-26-AddAppleScriptSupport.md; SwiftTag/ContentView.swift; SwiftTag/Features/AlbumArt/AlbumArtViewModel.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,6,493,13,79,159,0,0,268,0,False,"[""26""]","[""transcript-2026-05-10-1-26-AddAppleScriptSupport""]","[""applescript"", ""diff"", ""picture"", ""tags""]",assigned,79.0,159.0,0.0,0.0,148.54263565891475,1003.0,1003.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 1003.0, ""back_and_forth_count"": 1.0, ""code_lines"": 79.0, ""elapsed_time"": 1003.0, ""plan_lines"": 0.0, ""transcript_lines"": 148.54263565891475}",53.75,High,1.0,1.0,0,2026-05-11,2026-05-11,1.00,one-commit analytical invariant
